SUBJECT_DESC,CAMPUS_DESC,STUDENT_CAMPUS_DESC,ACADEMIC_PERIOD,ACADEMIC_PERIOD_DESC,MEETING_TYPE_DESC,CRN,Professor,Subject,Course,Section,Title,Credits,Building,Room,Sub Academic Term,Days,Time,Class Status TBA,Max Enrollment,Actual Enrolled,Course Text Narrative
"Canada, Brian A.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55662,"Canada, Brian A.",CSCI,B146,03X,Algorithmic Design II,4,,,20 - Beaufort Full Term,M      ,1:30 PM - 4:00 PM,,25,22,
"Canada, Brian A.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,59862,"Canada, Brian A.",CSCI,B146,H3X,Algorithmic Design II,4,LIBR2,241,20 - Beaufort Full Term,M W F  ,1:30 PM - 2:40 PM,,1,1,
"Canada, Brian A.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,59862,"Canada, Brian A.",CSCI,B146,H3X,Algorithmic Design II,4,LIBR2,241,20 - Beaufort Full Term,M      ,1:30 PM - 4:00 PM,,1,1,
"Canada, Brian A.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,59770,"Canada, Brian A.",CSCI,B399,01I,Independent Study,1,,,20 - Beaufort Full Term,       ,,TBA,1,1,Web and Mobile Development for Education (M. McIntyre)
"Canada, Brian A.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55655,"Canada, Brian A.",CSCI,B470,03X,Software Testing and Verificat,3,LIBR2,241,20 - Beaufort Full Term,M W F  ,11:00 AM - 11:50 AM,,20,19,
"Canada, Brian A.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55655,"Canada, Brian A.",CSCI,B470,03X,Software Testing and Verificat,3,,,20 - Beaufort Full Term,M      ,10:45 AM - 1:15 PM,,20,19,
"Canada, Brian A.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,58484,"Canada, Brian A.",CSCI,B570,03X,Software Sys Design & Implemen,3,LIBR2,241,20 - Beaufort Full Term,M W F  ,11:00 AM - 11:50 AM,,5,4,
"Canada, Brian A.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,58484,"Canada, Brian A.",CSCI,B570,03X,Software Sys Design & Implemen,3,,,20 - Beaufort Full Term,M      ,10:45 AM - 1:15 PM,,5,4,
"Capello, Rebecca K.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,58245,"Capello, Rebecca K.",BIOL,B243,W01,Human Anatomy and Physiology I,4,WEB,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,24,22,
"Capello, Rebecca K.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55818,"Capello, Rebecca K.",BIOL,B244,01X,Human Anatomy and Physiolgy II,4,LIBR2,237,20 - Beaufort Full Term, T Th   ,1:40 PM - 2:55 PM,,24,11,
"Capello, Rebecca K.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55818,"Capello, Rebecca K.",BIOL,B244,01X,Human Anatomy and Physiolgy II,4,,,20 - Beaufort Full Term,   Th   ,1:30 PM - 4:00 PM,,24,11,
"Capello, Rebecca K.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55819,"Capello, Rebecca K.",BIOL,B244,02X,Human Anatomy and Physiolgy II,4,LIBR2,237,20 - Beaufort Full Term, T Th   ,1:40 PM - 2:55 PM,,24,20,
"Capello, Rebecca K.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55819,"Capello, Rebecca K.",BIOL,B244,02X,Human Anatomy and Physiolgy II,4,,,20 - Beaufort Full Term,   Th   ,1:30 PM - 4:00 PM,,24,20,
"Capello, Rebecca K.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55820,"Capello, Rebecca K.",BIOL,B244,03X,Human Anatomy and Physiolgy II,4,LIBR2,237,20 - Beaufort Full Term, T Th   ,1:40 PM - 2:55 PM,,24,18,
"Capello, Rebecca K.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55820,"Capello, Rebecca K.",BIOL,B244,03X,Human Anatomy and Physiolgy II,4,SCITEC,118,20 - Beaufort Full Term,   Th   ,4:00 PM - 5:50 PM,,24,18,
"Capello, Rebecca K.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55820,"Capello, Rebecca K.",BIOL,B244,03X,Human Anatomy and Physiolgy II,4,,,20 - Beaufort Full Term,   Th   ,1:30 PM - 4:00 PM,,24,18,
"Capello, Rebecca K.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55798,"Capello, Rebecca K.",BIOL,B244,HN1,Human Anatomy and Physiolgy II,4,CFA,100,20 - Beaufort Full Term,M W F  ,8:00 AM - 8:50 AM,,20,18,
"Capello, Rebecca K.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55798,"Capello, Rebecca K.",BIOL,B244,HN1,Human Anatomy and Physiolgy II,4,,,20 - Beaufort Full Term,  W    ,8:00 AM - 10:30 AM,,20,18,
"Capello, Rebecca K.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55798,"Capello, Rebecca K.",BIOL,B244,HN1,Human Anatomy and Physiolgy II,4,MSCIE,101,20 - Beaufort Full Term,M      ,9:00 AM - 10:50 AM,,20,18,
"Capello, Rebecca K.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55836,"Capello, Rebecca K.",BIOL,B460L,01L,Gen Physiology Laboratory,1,SCITEC,114,20 - Beaufort Full Term,  W    ,3:25 PM - 6:15 PM,,24,23,
"Capozzoli, Lynn",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,59094,"Capozzoli, Lynn",EDRD,B450P,004,Lit/Social St Practicum I,3,,,20 - Beaufort Full Term,       ,,TBA,5,2,
"Capozzoli, Lynn",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,59887,"Capozzoli, Lynn",EDRD,B450P,044,Lit/Social St Practicum I,3,,,20 - Beaufort Full Term,       ,,TBA,5,1,Elementary Education
"Carberry, Patrick J.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55762,"Carberry, Patrick J.",BADM,B363,001,Business Finance,3,SCITEC,123,20 - Beaufort Full Term, T Th   ,6:00 PM - 7:15 PM,,30,31,
"Carberry, Patrick J.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55762,"Carberry, Patrick J.",BADM,B363,001,Business Finance,3,,,20 - Beaufort Full Term,   Th   ,7:00 PM - 9:30 PM,,30,31,
"Carrington, Matthew R.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55624,"Carrington, Matthew R.",MATH,B111L,001,Intensive College Algebra,4,HARG,277,20 - Beaufort Full Term,M W F  ,12:00 PM - 1:10 PM,,20,18,
"Carrington, Matthew R.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55624,"Carrington, Matthew R.",MATH,B111L,001,Intensive College Algebra,4,,,20 - Beaufort Full Term,  W    ,1:30 PM - 4:00 PM,,20,18,
"Carrington, Matthew R.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55615,"Carrington, Matthew R.",MATH,B141,HN1,Calculus I,4,CFA,103,20 - Beaufort Full Term,M W F  ,8:40 AM - 9:50 AM,,20,10,
"Carrington, Matthew R.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55615,"Carrington, Matthew R.",MATH,B141,HN1,Calculus I,4,,,20 - Beaufort Full Term,M      ,8:00 AM - 10:30 AM,,20,10,
"Carrington, Matthew R.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55648,"Carrington, Matthew R.",STAT,B201,001,Elementary Statistics,3,HARG,277,20 - Beaufort Full Term,M W F  ,2:30 PM - 3:20 PM,,24,23,
"Carrington, Matthew R.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55648,"Carrington, Matthew R.",STAT,B201,001,Elementary Statistics,3,,,20 - Beaufort Full Term,  W    ,1:30 PM - 4:00 PM,,24,23,
"Carrington, Matthew R.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55616,"Carrington, Matthew R.",STAT,B201,HN1,Elementary Statistics,3,CFA,103,20 - Beaufort Full Term, T Th   ,10:50 AM - 12:05 PM,,24,21,
"Carrington, Matthew R.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55616,"Carrington, Matthew R.",STAT,B201,HN1,Elementary Statistics,3,,,20 - Beaufort Full Term,   Th   ,10:45 AM - 1:15 PM,,24,21,
"Catma, Serkan",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55768,"Catma, Serkan",ECON,B221,01W,Microeconomics,3,WEB,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,35,34,
"Catma, Serkan",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,57729,"Catma, Serkan",ECON,B221,02W,Microeconomics,3,WEB,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,35,29,
"Catma, Serkan",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55769,"Catma, Serkan",ECON,B222,001,Macroeconomics,3,HARG,156,20 - Beaufort Full Term, T Th   ,8:00 AM - 9:15 AM,,70,69,
"Catma, Serkan",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55769,"Catma, Serkan",ECON,B222,001,Macroeconomics,3,,,20 - Beaufort Full Term,   Th   ,8:00 AM - 10:30 AM,,70,69,
"Chojnowski, Jena L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55827,"Chojnowski, Jena L.",BIOL,B302,001,Cell and Molecular Biology,3,LIBR2,237,20 - Beaufort Full Term, T Th   ,9:25 AM - 10:40 AM,,48,26,
"Chojnowski, Jena L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55827,"Chojnowski, Jena L.",BIOL,B302,001,Cell and Molecular Biology,3,,,20 - Beaufort Full Term, T     ,8:00 AM - 10:30 AM,,48,26,
"Chojnowski, Jena L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55830,"Chojnowski, Jena L.",BIOL,B302L,01L,Cell and Molecular Bio Lab,1,SCITEC,114,20 - Beaufort Full Term,   Th   ,12:15 PM - 2:55 PM,,24,15,
"Chojnowski, Jena L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,59422,"Chojnowski, Jena L.",BIOL,B399,01I,Independent Study,2,,,20 - Beaufort Full Term,       ,,TBA,1,1,Advanced Molecular Techniques      C.Adams
"Chojnowski, Jena L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,59423,"Chojnowski, Jena L.",BIOL,B399,02I,Independent Study,1,,,20 - Beaufort Full Term,       ,,TBA,5,5,Advanced Molecular Techniques       J.Joseph; O.Whipple; T.Pegues; A.Rendon; K.Tollison
"Chojnowski, Jena L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,59339,"Chojnowski, Jena L.",BIOL,B430,01F,Histology,4,SCITEC,123,20 - Beaufort Full Term, T Th   ,10:50 AM - 12:05 PM,,24,20,*** Hybrid Class is course taught both in class and online (Lecture only)
"Chojnowski, Jena L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,59339,"Chojnowski, Jena L.",BIOL,B430,01F,Histology,4,,,20 - Beaufort Full Term,   Th   ,10:45 AM - 1:15 PM,,24,20,*** Hybrid Class is course taught both in class and online (Lecture only)
"Chojnowski, Jena L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,59339,"Chojnowski, Jena L.",BIOL,B430,01F,Histology,4,SCITEC,123,20 - Beaufort Full Term, T     ,12:15 PM - 2:55 PM,,24,20,*** Hybrid Class is course taught both in class and online (Lecture only)
"Chojnowski, Jena L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,59339,"Chojnowski, Jena L.",BIOL,B430,01F,Histology,4,WEB,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,24,20,*** Hybrid Class is course taught both in class and online (Lecture only)
"Ciresi, Lisa V.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55978,"Ciresi, Lisa V.",ARTH,B105,001,History of Western Art I,3,HARG,270,20 - Beaufort Full Term, T Th   ,9:25 AM - 10:40 AM,,25,21,
"Ciresi, Lisa V.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55978,"Ciresi, Lisa V.",ARTH,B105,001,History of Western Art I,3,,,20 - Beaufort Full Term, T     ,8:00 AM - 10:30 AM,,25,21,
"Ciresi, Lisa V.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55980,"Ciresi, Lisa V.",ARTH,B106,001,History of Western Art II,3,HARG,270,20 - Beaufort Full Term, T Th   ,12:15 PM - 1:30 PM,,25,25,
"Ciresi, Lisa V.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55980,"Ciresi, Lisa V.",ARTH,B106,001,History of Western Art II,3,,,20 - Beaufort Full Term, T     ,10:45 AM - 1:15 PM,,25,25,
"Ciresi, Lisa V.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55979,"Ciresi, Lisa V.",ARTH,B106,B01,History of Western Art II,3,CFA,103,20 - Beaufort Full Term,M W    ,1:30 PM - 2:45 PM,,25,23,
"Ciresi, Lisa V.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55979,"Ciresi, Lisa V.",ARTH,B106,B01,History of Western Art II,3,,,20 - Beaufort Full Term,M      ,1:30 PM - 4:00 PM,,25,23,
"Ciresi, Lisa V.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55981,"Ciresi, Lisa V.",ARTH,B320,B01,Hist Italian Renaissance Art,3,CFA,103,20 - Beaufort Full Term,M W    ,10:00 AM - 11:15 AM,,25,11,
"Ciresi, Lisa V.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55981,"Ciresi, Lisa V.",ARTH,B320,B01,Hist Italian Renaissance Art,3,,,20 - Beaufort Full Term,  W    ,10:45 AM - 1:15 PM,,25,11,
"Coccia, Joseph S.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55999,"Coccia, Joseph S.",HIST,B112,002,Hist US from 1865 to Present,3,HARG,156,20 - Beaufort Full Term, T Th   ,4:30 PM - 5:45 PM,,70,69,
"Coccia, Joseph S.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55999,"Coccia, Joseph S.",HIST,B112,002,Hist US from 1865 to Present,3,,,20 - Beaufort Full Term,   Th   ,4:15 PM - 6:45 PM,,70,69,
"Coccia, Joseph S.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,59045,"Coccia, Joseph S.",HIST,B112,003,Hist US from 1865 to Present,3,HARG,270,20 - Beaufort Full Term, T Th   ,6:00 PM - 7:15 PM,,35,24,
"Coccia, Joseph S.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,59045,"Coccia, Joseph S.",HIST,B112,003,Hist US from 1865 to Present,3,,,20 - Beaufort Full Term,   Th   ,7:00 PM - 9:30 PM,,35,24,
"Cohan, Deborah J.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55942,"Cohan, Deborah J.",SOCY,B101,001,Introductory Sociology,3,LIBR2,267,20 - Beaufort Full Term,M W    ,3:30 PM - 4:45 PM,,68,64,
"Cohan, Deborah J.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55942,"Cohan, Deborah J.",SOCY,B101,001,Introductory Sociology,3,,,20 - Beaufort Full Term,  W    ,4:15 PM - 6:45 PM,,68,64,
"Cohan, Deborah J.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,57195,"Cohan, Deborah J.",SOCY,B355,01F,Minority Group Relations,3,HARG,271,20 - Beaufort Full Term, T     ,3:05 PM - 4:20 PM,,35,25,*** Hybrid Class is course taught both in class and online
"Cohan, Deborah J.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,57195,"Cohan, Deborah J.",SOCY,B355,01F,Minority Group Relations,3,,,20 - Beaufort Full Term, T     ,1:30 PM - 4:00 PM,,35,25,*** Hybrid Class is course taught both in class and online
"Cohan, Deborah J.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,57195,"Cohan, Deborah J.",SOCY,B355,01F,Minority Group Relations,3,WEB,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,35,25,*** Hybrid Class is course taught both in class and online
"Cohan, Deborah J.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,57203,"Cohan, Deborah J.",SOCY,B496,PW1,Sociological Theory,3,WEB,BEAUFORT,2A - Beaufort First Half Term,       ,,TBA,25,19,
"Crews, Virginia G.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55753,"Crews, Virginia G.",ACCT,B225,001,Fundamentals of Accounting I,3,LIBR2,267,20 - Beaufort Full Term, T Th   ,3:05 PM - 4:20 PM,,30,22,
"Crews, Virginia G.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55753,"Crews, Virginia G.",ACCT,B225,001,Fundamentals of Accounting I,3,,,20 - Beaufort Full Term, T     ,1:30 PM - 4:00 PM,,30,22,
"Crews, Virginia G.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55755,"Crews, Virginia G.",ACCT,B226,001,Fundamentals of Accounting II,3,LIBR2,267,20 - Beaufort Full Term, T Th   ,6:00 PM - 7:15 PM,,30,26,
"Crews, Virginia G.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55755,"Crews, Virginia G.",ACCT,B226,001,Fundamentals of Accounting II,3,,,20 - Beaufort Full Term,   Th   ,7:00 PM - 9:30 PM,,30,26,
"Crews, Virginia G.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,59618,"Crews, Virginia G.",ACCT,B226,002,Fundamentals of Accounting II,3,LIBR2,267,20 - Beaufort Full Term, T Th   ,4:30 PM - 5:45 PM,,30,9,
"Crews, Virginia G.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,59618,"Crews, Virginia G.",ACCT,B226,002,Fundamentals of Accounting II,3,,,20 - Beaufort Full Term,   Th   ,4:15 PM - 6:45 PM,,30,9,
"Crews, Virginia G.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55756,"Crews, Virginia G.",ACCT,B355,001,Cost Accounting,3,SCITEC,122,20 - Beaufort Full Term, T Th   ,1:40 PM - 2:55 PM,,25,14,
"Crews, Virginia G.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55756,"Crews, Virginia G.",ACCT,B355,001,Cost Accounting,3,,,20 - Beaufort Full Term,   Th   ,1:30 PM - 4:00 PM,,25,14,
"Crews, Virginia G.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55758,"Crews, Virginia G.",ACCT,B429,001,Internship in Accounting,2,,,20 - Beaufort Full Term,       ,,TBA,5,5,
"Cudahy, Brian J.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,57481,"Cudahy, Brian J.",RELG,B203,001,Comparative Religion,3,HARG,270,20 - Beaufort Full Term,M W F  ,2:30 PM - 3:20 PM,,35,35,
"Cudahy, Brian J.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,57481,"Cudahy, Brian J.",RELG,B203,001,Comparative Religion,3,,,20 - Beaufort Full Term,  W    ,1:30 PM - 4:00 PM,,35,35,
"D'Antonio, Edward L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,59761,"D'Antonio, Edward L.",BIOL,B295,02I,Directed Studies in Biology,1,,,20 - Beaufort Full Term,       ,,TBA,1,1,S Carey
"D'Antonio, Edward L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55834,"D'Antonio, Edward L.",BIOL,B451,001,Forensic Tech and Data Analys,3,SCITEC,122,20 - Beaufort Full Term, T Th   ,6:00 PM - 7:15 PM,,24,11,
"D'Antonio, Edward L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55834,"D'Antonio, Edward L.",BIOL,B451,001,Forensic Tech and Data Analys,3,,,20 - Beaufort Full Term,   Th   ,7:00 PM - 9:30 PM,,24,11,
"D'Antonio, Edward L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55842,"D'Antonio, Edward L.",CHEM,B111,01X,General Chemistry I,4,LIBR2,237,20 - Beaufort Full Term,M W F  ,1:30 PM - 2:20 PM,,24,23,
"D'Antonio, Edward L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55842,"D'Antonio, Edward L.",CHEM,B111,01X,General Chemistry I,4,,,20 - Beaufort Full Term,M      ,1:30 PM - 4:00 PM,,24,23,
"D'Antonio, Edward L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55842,"D'Antonio, Edward L.",CHEM,B111,01X,General Chemistry I,4,WEB,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,24,23,
"D'Antonio, Edward L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55843,"D'Antonio, Edward L.",CHEM,B111,02X,General Chemistry I,4,LIBR2,237,20 - Beaufort Full Term,M W F  ,1:30 PM - 2:20 PM,,24,15,
"D'Antonio, Edward L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55843,"D'Antonio, Edward L.",CHEM,B111,02X,General Chemistry I,4,,,20 - Beaufort Full Term,M      ,1:30 PM - 4:00 PM,,24,15,
"D'Antonio, Edward L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55843,"D'Antonio, Edward L.",CHEM,B111,02X,General Chemistry I,4,WEB,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,24,15,
"D'Antonio, Edward L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55844,"D'Antonio, Edward L.",CHEM,B111,03X,General Chemistry I,4,LIBR2,237,20 - Beaufort Full Term, T Th   ,8:00 AM - 9:15 AM,,24,22,
"D'Antonio, Edward L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55844,"D'Antonio, Edward L.",CHEM,B111,03X,General Chemistry I,4,,,20 - Beaufort Full Term,   Th   ,8:00 AM - 10:30 AM,,24,22,
"D'Antonio, Edward L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55844,"D'Antonio, Edward L.",CHEM,B111,03X,General Chemistry I,4,WEB,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,24,22,
"D'Antonio, Edward L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55845,"D'Antonio, Edward L.",CHEM,B111,04X,General Chemistry I,4,LIBR2,237,20 - Beaufort Full Term, T Th   ,8:00 AM - 9:15 AM,,24,21,
"D'Antonio, Edward L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55845,"D'Antonio, Edward L.",CHEM,B111,04X,General Chemistry I,4,,,20 - Beaufort Full Term,   Th   ,8:00 AM - 10:30 AM,,24,21,
"D'Antonio, Edward L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55845,"D'Antonio, Edward L.",CHEM,B111,04X,General Chemistry I,4,WEB,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,24,21,
"D'Antonio, Edward L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55801,"D'Antonio, Edward L.",CHEM,B111,HN1,General Chemistry I,4,CFA,101,20 - Beaufort Full Term,M W F  ,10:00 AM - 10:50 AM,,20,14,
"D'Antonio, Edward L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55801,"D'Antonio, Edward L.",CHEM,B111,HN1,General Chemistry I,4,,,20 - Beaufort Full Term,  W    ,10:45 AM - 1:15 PM,,20,14,
"D'Antonio, Edward L.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55801,"D'Antonio, Edward L.",CHEM,B111,HN1,General Chemistry I,4,WEB,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,20,14,
"D'Antonio, Jennifer",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55843,"D'Antonio, Jennifer",CHEM,B111,02X,General Chemistry I,4,SCITEC,132,20 - Beaufort Full Term, T     ,9:10 AM - 11:00 AM,,24,15,
"D'Antonio, Jennifer",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55844,"D'Antonio, Jennifer",CHEM,B111,03X,General Chemistry I,4,SCITEC,132,20 - Beaufort Full Term,  W    ,12:30 PM - 2:20 PM,,24,22,
"D'Antonio, Jennifer",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55845,"D'Antonio, Jennifer",CHEM,B111,04X,General Chemistry I,4,SCITEC,132,20 - Beaufort Full Term,   Th   ,1:45 PM - 3:35 PM,,24,21,
"D'Antonio, Jennifer",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55857,"D'Antonio, Jennifer",CHEM,B331L,01L,Essentials Organic Chem Lab I,1,SCITEC,132,20 - Beaufort Full Term,    F  ,11:00 AM - 1:50 PM,,24,9,
"D'Antonio, Jennifer",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55858,"D'Antonio, Jennifer",CHEM,B331L,02L,Essentials Organic Chem Lab I,1,SCITEC,132,20 - Beaufort Full Term,M      ,2:30 PM - 5:20 PM,,24,25,
"D'Antonio, Jennifer",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55847,"D'Antonio, Jennifer",CHEM,B333,001,Organic Chemistry I,3,LIBR2,237,20 - Beaufort Full Term, T Th   ,12:15 PM - 1:30 PM,,48,42,
"D'Antonio, Jennifer",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55847,"D'Antonio, Jennifer",CHEM,B333,001,Organic Chemistry I,3,,,20 - Beaufort Full Term, T     ,10:45 AM - 1:15 PM,,48,42,
"Dawson, Audrey R.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,57192,"Dawson, Audrey R.",ANTH,B101,01W,"Primates, People and Prehist",3,WEB,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,25,25,
"Dawson, Audrey R.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,57193,"Dawson, Audrey R.",ANTH,B102,01W,Understand Other Cultures,3,WEB,BEAUFORT,20 - Beaufort Full Term,       ,,TBA,25,26,
"Debroy, Swati",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55638,"Debroy, Swati",MATH,B172,001,Math Modeling for Life Science,3,HARG,277,20 - Beaufort Full Term, T Th   ,9:25 AM - 10:40 AM,,20,20,
"Debroy, Swati",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55638,"Debroy, Swati",MATH,B172,001,Math Modeling for Life Science,3,,,20 - Beaufort Full Term, T     ,8:00 AM - 10:30 AM,,20,20,
"Debroy, Swati",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55643,"Debroy, Swati",MATH,B242,001,Elementary Differential Equatn,3,HARG,277,20 - Beaufort Full Term, T Th   ,1:40 PM - 2:55 PM,,20,9,
"Debroy, Swati",USC Beaufort,USC Beaufort,202001,Spring 2020,Exam,55643,"Debroy, Swati",MATH,B242,001,Elementary Differential Equatn,3,,,20 - Beaufort Full Term,   Th   ,1:30 PM - 4:00 PM,,20,9,
"Debroy, Swati",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,59766,"Debroy, Swati",MATH,B399,01I,Independent Study,1,,,20 - Beaufort Full Term,       ,,TBA,1,1,Writing Mathematical Biology Journal Article (S.Gantt)
"Debroy, Swati",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,59181,"Debroy, Swati",MATH,B419,01I,Mathematical Modeling,4,HARG,277,20 - Beaufort Full Term, T Th   ,3:05 PM - 4:20 PM,,1,2,Taught as IS
"Debroy, Swati",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55647,"Debroy, Swati",MATH,B480,001,Senior Seminar,3,SCITEC,223,20 - Beaufort Full Term,M      ,8:00 AM - 10:40 AM,,20,5,
"Dennison, Doriann H.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,59437,"Dennison, Doriann H.",HRTM,B242,PW2,Nutrition,3,WEB,BEAUFORT,2B - Beaufort Second Half Term,       ,,TBA,35,32,
"Dopf, Kevin C.",USC Beaufort,USC Beaufort,202001,Spring 2020,Class,55944,"Dopf, Kevin C.",POLI,B111,001,Controv in American Politics,3,HARG,270,20 - Beaufort Full Term, T Th   ,10:50 AM - 12:05 PM,,30,30,
